time_stamp,actuator_state
1626711293.25579,uv_off
1626711293.65959,uv_on
1626711294.18753,uv_off
1626711294.69521,uv_on
1626711295.08366,uv_off
1626711295.59933,uv_on
1626711296.0745,uv_off
1626711296.50775,uv_on
1626711296.98439,uv_off
1626711297.51707,uv_on
1626711297.99386,uv_off
1626711298.49922,uv_on
1626711298.92255,uv_off
1626711299.39741,uv_on
1626711299.89639,uv_off
1626711300.38857,uv_on
1626711300.87499,uv_off
1626711301.36925,uv_on
1626711301.81694,uv_off
1626711302.30891,uv_on
1626711302.7236,uv_off
1626711302.88115,uv_on
1626711303.00198,uv_off
1626711303.11582,uv_on
1626711303.23618,uv_off
1626711303.49608,uv_on
1626711303.51883,uv_off
1626711303.65712,uv_on
1626711303.80121,uv_off
1626711303.92482,uv_on
1626711304.04734,uv_off
1626711304.18956,uv_on
1626711304.32138,uv_off
1626711304.43546,uv_on
1626711304.61895,uv_off
1626711304.7689,uv_on
1626711305.52519,uv_off
1626711306.47936,uv_on
1626711306.98928,uv_off
1626711307.47714,uv_on
1626711308.02103,uv_off
1626711308.486,uv_on
1626711308.94219,uv_off
1626711309.42924,uv_on
1626711309.88933,uv_off
1626711310.34897,uv_on
1626711310.88379,uv_off
1626711311.2987,uv_on
1626711311.79664,uv_off
1626711312.29355,uv_on
1626711312.75698,uv_off
1626711313.40654,uv_on
1626711313.72642,uv_off
1626711314.14539,uv_on
1626711314.68426,uv_off
1626711315.11105,uv_on
1626711315.61464,uv_off
1626711316.13617,uv_on
1626711316.5674,uv_off
1626711317.00839,uv_on
1626711317.51379,uv_off
1626711318.01648,uv_on
1626711318.45874,uv_off
1626711319.29338,uv_on
1626711319.47098,uv_off
1626711319.89657,uv_on
1626711320.40236,uv_off
1626711320.86561,uv_on
1626711321.29342,uv_off
1626711321.78776,uv_on
1626711322.2837,uv_off
1626711322.7531,uv_on
1626711323.25627,uv_off
1626711323.76638,uv_on
1626711324.1764,uv_off
1626711324.69734,uv_on
1626711325.07234,uv_off
1626711325.59769,uv_on
1626711326.06497,uv_off
1626711326.42051,uv_on
1626711347.85449,uv_off
1626711348.19864,uv_on
1626711348.53642,uv_off
1626711348.94255,uv_on
1626711349.43243,uv_off
1626711349.94127,uv_on
1626711350.37433,uv_off
1626711350.86347,uv_on
1626711351.3905,uv_off
1626711351.81478,uv_on
1626711352.30539,uv_off
1626711354.17897,uv_on
1626711356.08299,uv_off
1626711357.92859,uv_on
1626711359.88431,uv_off
1626711361.74154,uv_on
1626711363.74948,uv_off
1626711365.60721,uv_on
1626711367.55293,uv_off
1626711369.50765,uv_on
1626711369.95303,uv_off
1626711370.39047,uv_on
1626711370.84758,uv_off
1626711371.33535,uv_on
1626711371.80703,uv_off
1626711372.28866,uv_on
1626711372.76836,uv_off
1626711373.22165,uv_on
1626711373.70714,uv_off
1626711374.1748,uv_on
1626711374.64996,uv_off
1626711375.136,uv_on
1626711375.64192,uv_off
1626711376.05895,uv_on
1626711376.60866,uv_off
1626711377.10579,uv_on
1626711377.3061,uv_off
1626711377.56447,uv_on
1626711377.82201,uv_off
1626711378.04448,uv_on
1626711378.30834,uv_off
1626711378.51326,uv_on
1626711378.77235,uv_off
1626711378.98602,uv_on
1626711379.21724,uv_off
1626711379.74012,uv_off
1626711379.74333,uv_on
1626711379.85814,uv_on
1626711380.05576,uv_off
1626711380.27382,uv_on
1626711380.47806,uv_off
1626711380.7044,uv_on
1626711380.82988,uv_off
1626711380.96453,uv_on
1626711381.10427,uv_off
1626711381.23959,uv_on
1626711381.37354,uv_off
1626711381.51893,uv_on
1626711381.66296,uv_off
1626711381.78933,uv_on
1626711381.91228,uv_off
1626711382.02514,uv_on
1626711382.173,uv_off
1626711382.29794,uv_on
1626711382.44386,uv_off
1626711382.5615,uv_on
1626711382.68653,uv_off
1626711384.64942,uv_on
1626711385.12862,uv_off
1626711385.62668,uv_on
1626711386.10031,uv_off
1626711386.58109,uv_on
1626711387.03531,uv_off
1626711387.53876,uv_on
1626711388.03306,uv_off
1626711388.47215,uv_on
1626711388.98329,uv_off
1626711389.45864,uv_on
1626711389.90739,uv_off
1626711390.39598,uv_on
1626711390.84547,uv_off
1626711391.33892,uv_on
1626711391.79086,uv_off
1626711392.29305,uv_on
1626711392.77099,uv_off
1626711393.23207,uv_on
1626711393.6627,uv_off
1626711394.18485,uv_on
1626711394.64879,uv_off
1626711395.13303,uv_on
1626711395.61907,uv_off
1626711396.12436,uv_on
1626711396.58845,uv_off
1626711397.02327,uv_on
1626711397.49158,uv_off
1626711410.03916,uv_on
1626711410.37823,uv_off
1626711410.74627,uv_on
1626711411.36954,uv_off
1626711411.79846,uv_on
1626711412.27853,uv_off
1626711412.81546,uv_on
1626711413.28924,uv_off
1626711415.16978,uv_on
1626711415.60846,uv_off
1626711416.10234,uv_on
1626711416.57776,uv_off
1626711417.09388,uv_on
1626711417.51141,uv_off
1626711417.94628,uv_on
1626711418.4606,uv_off
1626711418.95013,uv_on
1626711419.43575,uv_off
1626711478.33368,uv_on
1626711485.93851,uv_off
1626711486.87102,uv_on
1626711487.05135,uv_off
1626711487.40689,uv_on
1626711487.77704,uv_off
1626711487.77766,uv_on
1626711488.47472,uv_off
1626711489.85412,uv_on
1626711490.1023,uv_off
1626711490.49619,uv_on
1626711490.98636,uv_off
1626711491.47435,uv_on
1626711491.96228,uv_off
1626711492.46697,uv_on
1626711492.99029,uv_off
1626711493.44186,uv_on
1626711495.62808,uv_off
1626711497.32088,uv_on
1626711499.30129,uv_off
1626711501.30503,uv_on
1626711503.21072,uv_off
1626711505.17985,uv_on
1626711507.11586,uv_off
1626711509.06788,uv_on
1626711510.17413,uv_off
1626711511.05841,uv_on
1626711512.01834,uv_off
1626711512.99598,uv_on
1626711513.95035,uv_off
1626711514.9811,uv_on
1626711515.15977,uv_off
1626711515.39829,uv_on
1626711515.67144,uv_off
1626711515.96026,uv_on
1626711516.15671,uv_off
1626711516.35983,uv_on
1626711516.53711,uv_off
1626711516.88318,uv_on
1626711519.80077,uv_off
1626711521.79113,uv_on
1626711522.17388,uv_off
1626711522.68716,uv_on
1626711523.24262,uv_off
1626711523.65772,uv_on
1626711524.20417,uv_off
1626711524.65929,uv_on
1626711525.11338,uv_off
1626711525.60675,uv_on
1626711526.09653,uv_off
1626711526.5834,uv_on
1626711527.09659,uv_off
1626711527.57651,uv_on
1626711528.08068,uv_off
1626711528.52572,uv_on
1626711529.00351,uv_off
1626711529.53041,uv_on
1626711529.96828,uv_off
1626711530.48373,uv_on
1626711530.99232,uv_off
1626711531.43796,uv_on
1626711531.9441,uv_off
1626711532.46174,uv_on
1626711532.97928,uv_off
1626711533.48954,uv_on
1626711533.9008,uv_off
1626711534.42912,uv_on
1626711534.87805,uv_off
1626711535.40325,uv_on
1626711535.85673,uv_off
1626711536.42621,uv_on
1626711536.83477,uv_off
1626711537.37043,uv_on
1626711537.77678,uv_off
1626711539.99386,uv_on
1626711540.57467,uv_off
1626711583.54996,uv_on
1626711584.0568,uv_off
1626711584.60267,uv_on
1626711585.12024,uv_off
1626711585.58368,uv_on
1626711586.08088,uv_off
1626711586.56,uv_on
1626711587.03552,uv_off
1626711587.53324,uv_on
1626711587.75162,uv_off
1626711587.98923,uv_on
1626711588.24385,uv_off
1626711588.50832,uv_on
1626711588.69253,uv_off
1626711588.89493,uv_on
1626711589.04858,uv_off
1626711589.28128,uv_on
1626711589.43096,uv_off
1626711589.58558,uv_on
1626711589.76277,uv_off
1626711589.8345,uv_on
1626711589.96483,uv_off
1626711590.08035,uv_on
1626711590.20964,uv_off
1626711590.33268,uv_on
1626711590.44886,uv_off
1626711590.57676,uv_on
1626711590.70407,uv_off
1626711590.82133,uv_on
1626711590.95313,uv_off
1626711591.05612,uv_on
1626711591.1758,uv_off
1626711591.4052,uv_on
1626711591.8763,uv_off
1626711592.37292,uv_on
1626711592.84858,uv_off
1626711593.32531,uv_on
1626711593.90882,uv_off
1626711694.91627,uv_on
1626711695.40302,uv_off
1626711695.89493,uv_on
1626711696.3333,uv_off
1626711696.80164,uv_on
1626711697.30133,uv_off
1626711697.72726,uv_on
1626711698.23313,uv_off
1626711698.71275,uv_on
1626711699.15976,uv_off
1626711699.69083,uv_on
1626711700.11372,uv_off
1626711700.56571,uv_on
1626711701.02013,uv_off
1626711701.48439,uv_on
1626711701.97537,uv_off
1626711702.47955,uv_on
1626711702.96313,uv_off
1626711703.42209,uv_on
1626711703.94019,uv_off
1626711704.39249,uv_on
1626711704.68647,uv_off
1626711704.96591,uv_on
1626711705.15653,uv_off
1626711705.38135,uv_on
1626711705.57573,uv_off
1626711705.77023,uv_on
1626711705.99748,uv_off
1626711706.32767,uv_on
1626711706.74658,uv_off
1626711707.58754,uv_on
1626711707.73305,uv_off
1626711708.35704,uv_on
1626711708.63923,uv_off
1626711709.07021,uv_on
1626711709.59935,uv_off
1626711710.06397,uv_on
1626711710.59837,uv_off
1626711711.04142,uv_on
1626711711.51898,uv_off
1626711711.99577,uv_on
1626711712.47618,uv_off
1626711712.96058,uv_on
1626711715.0237,light_on
1626711715.68271,light_off
1626711715.92884,uv_off
1626711716.78185,water_on
1626711717.27254,fan_on
1626711717.77707,water_off
1626711718.17014,fan_off
1626711718.62156,uv_on
1626711719.1508,uv_off
1626711719.70159,uv_on
1626711720.15138,uv_off
1626711720.59307,uv_on
1626711721.06698,uv_off
1626711721.53042,uv_on
1626711722.04428,uv_off
1626711722.48247,uv_on
1626711722.99127,uv_off
1626711723.42393,uv_on
1626711723.96995,uv_off
1626711724.3896,uv_on
1626711724.89079,uv_off
1626711725.33198,uv_on
1626711725.84026,uv_off
1626711726.25471,uv_on
1626711726.79273,uv_off
1626711727.19912,uv_on
1626711727.74375,uv_off
1626711728.19653,uv_on
1626711728.68184,uv_off
1626711729.13563,uv_on
1626711729.62628,uv_off
1626711730.10743,uv_on
1626711730.59393,uv_off
1626711731.05358,uv_on
1626711731.57057,uv_off
1626711731.96952,uv_on
1626711732.42044,uv_off
1626711769.73221,uv_on
1626711770.05544,uv_off
1626711770.52475,uv_on
1626711771.05973,uv_off
1626711771.484,uv_on
1626711771.95836,uv_off
1626711772.50719,uv_on
1626711773.00115,uv_off
1626711773.40758,uv_on
1626711773.92843,uv_off
1626711774.40326,uv_on
1626711774.85052,uv_off
1626711775.30903,uv_on
1626711775.85895,uv_off
1626711776.27576,uv_on
1626711776.72755,uv_off
1626711777.23145,uv_on
1626711777.64543,uv_off
1626711778.10722,uv_on
1626711778.63322,uv_off
1626711779.08286,uv_on
1626711779.49024,uv_off
1626711780.02732,uv_on
1626711780.59343,uv_off
1626711781.04649,uv_on
1626711781.53223,uv_off
1626711781.99218,uv_on
1626711782.44091,uv_off
1626711782.66355,uv_on
1626711782.93472,uv_off
1626711783.25846,uv_on
1626711783.50165,uv_off
1626711783.70471,uv_on
1626711783.94354,uv_off
1626711784.24721,uv_on
1626711784.43506,uv_off
1626711784.82329,uv_on
1626711785.20748,uv_off
1626711785.74355,uv_on
1626711786.27212,uv_off
1626711786.78377,uv_on
1626711787.26071,uv_off
1626711787.70929,uv_on
1626711788.20475,uv_off
1626711788.43751,uv_on
1626711788.65766,uv_off
1626711788.97363,uv_on
1626711789.1693,uv_off
1626711789.41316,uv_on
1626711789.707,uv_off
1626711789.94286,uv_on
1626711790.14177,uv_off
1626711790.34928,uv_on
1626711790.63103,uv_off
1626711790.88242,uv_on
1626711791.0587,uv_off
1626711791.34293,uv_on
1626711791.58463,uv_off
1626711791.78308,uv_on
1626711791.97176,uv_off
1626711792.14194,uv_on
1626711792.27587,uv_off
1626711792.40643,uv_on
1626711792.55023,uv_off
1626711792.68321,uv_on
1626711792.81274,uv_off
1626711792.9717,uv_on
1626711793.13193,uv_off
1626711793.29766,uv_on
1626711793.46275,uv_off
1626711793.61514,uv_on
1626711793.80099,uv_off
1626711793.95879,uv_on
1626711794.59426,uv_off
1626711806.46937,uv_on
1626711807.06376,uv_off
1626711813.42827,uv_on
1626711813.84654,uv_off
1626711814.38589,uv_on
1626711814.73881,uv_off
1626711815.21134,uv_on
1626711815.82385,uv_off
1626711816.345,uv_on
1626711816.9395,uv_off
1626711817.55846,uv_on
1626711818.1312,uv_off
1626711818.45133,uv_on
1626711818.73715,uv_off
1626711819.31124,uv_on
1626711819.88553,uv_off
1626711820.50234,uv_on
1626711820.99878,uv_off
1626711821.62396,uv_on
1626711822.23162,uv_off
1626711822.83958,uv_on
1626711823.21458,uv_off
1626711823.26611,uv_on
1626711823.4332,uv_off
1626711823.98179,uv_on
1626711824.52916,uv_off
1626711825.07793,uv_on
1626711825.65961,uv_off
1626711826.33369,uv_on
1626711826.87634,uv_off
1626711827.45841,uv_on
1626711828.08479,uv_off
1626711828.66642,uv_on
1626711829.17516,uv_off
1626711829.71354,uv_on
1626711830.54646,uv_off
1626711830.88384,uv_on
1626711831.14313,uv_off
1626711831.47528,uv_on
1626711831.796,uv_off
1626711832.11839,uv_on
1626711832.69984,uv_off
1626711833.32672,uv_on
1626711833.84281,uv_off
1626711833.99939,uv_on
1626711834.363,uv_off
1626712087.8472,uv_on
1626712088.49213,uv_off
1626712089.2259,uv_on
1626712089.51632,uv_off
1626712089.81466,uv_on
1626712090.15795,uv_off
1626712090.52236,uv_on
1626712091.09151,uv_off
1626712091.72184,uv_on
1626712091.99567,uv_off
1626712092.34284,uv_on
1626712092.63504,uv_off
1626712092.95528,uv_on
1626712093.59203,uv_off
1626712094.33511,uv_on
1626712094.63025,uv_off
1626712094.9132,uv_on
1626712095.24314,uv_off
1626712095.55341,uv_on
1626712096.27832,uv_off
1626712096.93201,uv_on
1626712097.21836,uv_off
1626712097.53241,uv_on
1626712097.85302,uv_off
1626712098.17653,uv_on
1626712098.8656,uv_off
1626712099.47172,uv_on
1626712099.79679,uv_off
1626712100.16464,uv_on
1626712100.47162,uv_off
1626712100.79321,uv_on
1626712101.42368,uv_off
1626712102.13223,uv_on
1626712102.36874,uv_off
1626712102.71093,uv_on
1626712103.06179,uv_off
1626712103.36323,uv_on
1626712103.99386,uv_off
1626712149.86046,uv_on
1626712150.17253,uv_off
1626712150.51684,uv_on
1626712150.83232,uv_off
1626712151.1656,uv_on
1626712151.77219,uv_off
1626712152.39963,uv_on
1626712152.88897,uv_off
1626712153.16448,uv_on
1626712154.10114,uv_off
1626712471.49966,light_on
1626712471.95477,light_off
1626712472.51667,fan_on
1626725471.82721,fan_off
1626725472.27242,uv_on
1626725472.69298,uv_off
1626725473.08298,water_on
1626725473.38932,water_off
1626725680.82261,fan_on
1626725684.56441,fan_off
1626725685.32394,fan_on
1626725687.38969,fan_off
1626725688.11021,light_on
1626725688.50897,uv_on
1626725689.29694,uv_off
1626725689.52977,water_on
1626725691.20656,uv_on
1626725691.49558,fan_on
1626725693.15758,uv_off
1626725693.55539,water_off
1626725694.30559,water_on
1626725694.67246,uv_on
1626725695.28201,water_off
1626725696.06985,uv_off
1626725696.76671,water_on
1626725697.29503,water_off
1626725698.06904,water_on
1626725698.63538,water_off
1626725699.10194,uv_on
1626725699.53508,uv_off
1626725700.07073,water_on
1626725700.8461,water_off
1626725701.45782,water_on
1626725701.85432,water_off
1626725702.18359,water_on
1626725702.68891,water_off
1626725703.02396,light_off
1626725703.47059,light_on
1626725703.84329,light_off
1626725704.24349,light_on
1626725704.64512,light_off
1626725705.05931,water_on
1626725705.39477,water_off
1626725705.70275,water_on
1626725706.15678,water_off
1626725706.54586,light_on
1626725706.99744,light_off
1626725707.52417,uv_on
1626725707.88575,uv_off
1626725708.31383,water_on
1626725708.67045,water_off
1626725709.03355,fan_off
1626725709.43916,fan_on
1626725717.45345,uv_on
1626725719.07365,uv_off
1626725719.42518,uv_on
1626725719.98915,uv_off
1626725720.53692,uv_on
1626725730.11877,light_on
1626725730.80605,water_on
1626725731.95621,fan_off
1626725732.35599,light_off
1626725732.7273,water_off
1626725733.49383,fan_on
1626725733.90903,water_on
1626725734.32273,fan_off
1626725734.40227,light_on
1626725739.17998,uv_off
1626725739.61354,uv_on
1626725741.53676,uv_off
1626725741.93181,uv_on
1626725747.1486,uv_off
1626725763.10529,uv_on
1626725764.52666,light_off
1626725764.73074,water_off
1626725765.04534,fan_on
1626725766.30183,water_on
1626725766.50097,uv_off
1626725767.40382,light_on
1626725767.83751,uv_on
1626725779.51392,fan_off
1626725780.36006,water_off
1626725780.65453,uv_off
1626725781.01834,light_off
1626725784.95609,uv_on
1626725790.27847,uv_off
1626725790.70793,uv_on
1626725791.95433,fan_on
1626725792.65747,light_on
1626725796.95348,light_off
1626725798.32895,fan_off
1626725800.24428,light_on
1626725800.97243,light_off
1626725801.43713,fan_on
1626725802.08392,fan_off
1626725802.93947,water_on
1626725803.44922,water_off
1626725804.02052,uv_off
1626725804.75778,light_on
1626725805.31588,light_off
1626725806.08862,fan_on
1626725806.34491,fan_off
1626725807.13254,fan_on
1626725807.58405,fan_off
1626725807.89491,water_on
1626725808.6832,water_off
1626725809.1801,uv_on
1626725813.14906,light_on
1626725813.55579,light_off
1626725814.14761,light_on
1626725814.95063,light_off
1626725816.35611,light_on
1626725816.90935,light_off
1626725818.06661,uv_off
1626725818.44823,uv_on
1626725819.00258,water_on
1626725820.69693,water_off
1626725821.57567,fan_on
1626725822.36338,fan_off
1626725827.52043,water_on
1626725827.92333,water_off
1626725828.46742,water_on
1626725828.87327,water_off
1626725829.53861,water_on
1626725830.06917,water_off
1626725830.91544,fan_on
1626725855.88088,uv_off
1626725857.10268,fan_off
1626725857.71744,fan_on
1626725858.21681,fan_off
1626725899.39037,water_on
1626725899.82234,water_off
1626725900.2904,uv_on
1626725900.58387,uv_off
1626725901.01514,fan_on
1626725901.50338,fan_off
1626725901.76487,light_on
1626725902.30598,light_off
1626725902.49994,uv_on
1626725902.86066,uv_off
1626725903.27745,water_on
1626725903.44488,water_off
1626725903.88279,water_on
1626725904.39547,water_off
1626725905.18948,water_on
1626725905.65379,water_off
1626725906.08642,uv_on
1626725906.50414,uv_off
1626725907.07717,uv_on
1626725907.58006,uv_off
1626725908.07863,water_on
1626725908.59714,water_off
1626725909.23085,light_on
1626725910.11762,light_off
1626725910.60076,fan_on
1626725911.02669,fan_off
1626725911.85173,water_on
1626725912.27932,water_off
1626725912.96256,uv_on
1626725913.37351,uv_off
1626725913.79629,water_on
1626725914.14672,water_off
1626725915.06866,fan_on
1626725915.30578,fan_off
1626725915.91953,fan_on
1626725916.27772,fan_off
1626725916.91788,fan_on
1626725917.52601,fan_off
1626725917.83719,water_on
1626725918.25694,water_off
1626725933.58118,water_on
1626725935.48439,water_off
1626725936.60117,light_on
1626725937.18437,light_off
1626725937.59297,fan_on
1626725938.94982,fan_off
1626725939.45492,uv_on
1626725941.48921,uv_off
1626725942.73498,uv_on
1626725943.20404,uv_off
1626725943.73054,uv_on
1626725944.19093,uv_off
1626725947.92638,uv_on
1626725948.37275,uv_off
1626725948.85581,uv_on
1626725949.20604,uv_off
1626725950.10035,uv_on
1626725950.38869,uv_off
1626725950.96682,uv_on
1626725951.54448,uv_off
1626725983.89977,uv_on
1626725984.5212,uv_off
1626725985.08459,water_on
1626725991.50079,water_off
1626725992.3002,water_on
1626725992.88146,water_off
1626725993.72457,light_on
1626725994.06729,light_off
1626725994.73718,fan_on
1626725995.70993,fan_off
1626725996.22496,uv_on
1626725997.68221,uv_off
1626725999.28537,uv_on
1626725999.74825,uv_off
1626726002.80918,uv_on
1626726003.0807,uv_off
1626726003.59431,uv_on
1626726003.79589,uv_off
1626726004.27279,uv_on
1626726004.44149,uv_off
1626726005.53408,uv_on
1626726005.69412,uv_off
1626726006.7265,uv_on
1626726006.91043,uv_off
1626726007.42059,water_on
1626726007.79173,water_off
1626726008.25323,water_on
1626726008.65067,water_off
1626726009.08406,water_on
1626726009.44976,water_off
1626726009.94685,fan_on
1626726010.29962,fan_off
1626726010.7822,fan_on
1626726011.10707,fan_off
1626726011.61348,fan_on
1626726011.80075,fan_off
1626726012.49726,fan_on
1626726012.70004,fan_off
1626726013.51098,fan_on
1626726013.69274,fan_off
1626726014.82545,fan_on
1626726015.0151,fan_off
1626726015.50271,fan_on
1626726015.9214,fan_off
1626726016.68194,fan_on
1626726016.85158,fan_off
1626726018.07441,fan_on
1626726019.24181,fan_off
1626726020.13957,fan_on
1626726022.61357,fan_off
1626726023.32702,fan_on
1626726040.39684,fan_off
1626726041.68575,water_on
1626726042.20933,water_off
1626726042.90911,water_on
1626726043.06755,water_off
1626726043.9206,uv_on
1626726044.43751,light_on
1626726044.88493,water_on
1626726045.52058,water_off
1626726046.20973,light_off
1626726047.22785,water_on
1626726047.43004,water_off
1626726051.36266,water_on
1626726051.66494,water_off
1626726052.74233,uv_off
1626726053.79197,uv_on
1626726054.21868,uv_off
1626726054.8565,uv_on
1626726055.03847,uv_off
1626726055.84337,uv_on
1626726056.184,uv_off
1626726056.55526,water_on
1626726056.97774,water_off
1626726057.50971,water_on
1626726057.67117,water_off
1626726058.27648,water_on
1626726071.53723,water_off
1626726072.4684,water_on
1626726072.89604,water_off
1626726073.4773,water_on
1626726073.66048,water_off
1626726075.37283,water_on
1626726075.66871,water_off
1626726076.20075,water_on
1626726076.38315,water_off
1626726077.01327,water_on
1626726077.4825,water_off
1626726078.47826,water_on
1626726078.70193,water_off
1626726079.98707,water_on
1626726080.3038,water_off
1626726081.69393,water_on
1626726081.84819,water_off
1626726082.32212,water_on
1626726082.78958,water_off
1626726083.30244,water_on
1626726083.52637,water_off
1626726083.95928,water_on
1626726084.63821,water_off
1626726230.54259,fan_on
1626726230.98308,fan_off
1626726231.29077,water_on
1626726232.03085,water_off
1626726232.44673,uv_on
1626726232.90379,light_on
1626726233.65412,uv_off
1626726234.19309,light_off
1626726234.5557,water_on
1626726235.10983,water_off
1626726235.8036,water_on
1626726237.86625,water_off
1626726238.57366,water_on
1626726239.13642,water_off
1626726243.40393,water_on
1626726243.84296,water_off
1626726244.29912,fan_on
1626726244.69262,fan_off
1626726245.48309,water_on
1626726245.71909,water_off
1626726259.03175,water_on
1626726259.45505,water_off
1626726259.84037,fan_on
1626726260.24926,fan_off
1626726260.8464,light_on
1626726261.30568,light_off
1626726261.85009,uv_on
1626726262.28789,uv_off
1626726262.88168,water_on
1626726263.46136,water_off
1626726263.98115,fan_on
1626726264.29447,fan_off
1626726264.73247,fan_on
1626726265.06332,fan_off
1626726272.39788,water_on
1626726272.72059,water_off
1626726574.78954,fan_on
1626726575.41398,water_on
1626726575.96361,uv_on
1626726576.43659,uv_off
1626726576.85457,uv_on
1626726577.20944,uv_off
1626726577.63393,uv_on
1626726578.0254,uv_off
1626726578.31541,uv_on
1626726579.44482,water_off
1626726579.77379,water_on
1626726580.22843,water_off
1626726580.61546,water_on
1626726580.78688,water_off
1626726581.33633,water_on
1626726581.97754,uv_off
1626726582.87082,uv_on
1626726583.52037,fan_off
1626726583.98716,fan_on
1626726584.37961,fan_off
1626726584.63736,fan_on
1626726585.01806,fan_off
1626726585.25094,fan_on
1626726585.6571,fan_off
1626726585.85844,fan_on
1626726586.20278,fan_off
1626726586.46422,fan_on
1626726598.91984,fan_off
1626726599.2927,fan_on
1626726599.73183,fan_off
1626726599.91189,fan_on
1626726645.94453,uv_off
1626726646.60304,water_off
1626726646.92781,fan_off
1626726647.71112,fan_on
1626726648.11236,fan_off
1626726648.68327,water_on
1626726649.24659,water_off
1626726650.10735,uv_on
1626726650.45077,uv_off
1626726707.63572,uv_on
1626726707.95627,uv_off
1626726708.39035,water_on
1626726708.70066,water_off
1626726709.1833,fan_on
1626726709.38461,fan_off
1626726710.12928,light_on
1626726710.45332,light_off
1626726711.21289,water_on
1626726711.36359,water_off
1626726711.98068,water_on
1626726712.15635,water_off
1626726713.0296,uv_on
1626726713.8656,water_on
1626726714.36928,uv_off
1626726714.90681,water_off
1626726806.18408,light_on
1626726806.61896,light_off
1626726807.26481,uv_on
1626726807.63008,uv_off
1626726808.08305,uv_on
1626726808.6454,uv_off
1626726809.81397,water_on
1626726810.19749,water_off
1626726810.65213,fan_on
1626726811.4109,fan_off
1626726812.17288,fan_on
1626726812.47901,fan_off
1626726812.90775,water_on
1626726813.18763,water_off
1626726813.73697,uv_on
1626726814.08502,uv_off
1626726814.56857,water_on
1626726814.80255,water_off
1626726815.80481,water_on
1626726816.18299,water_off
1626726816.85193,water_on
1626726817.15777,water_off
1626726817.89761,fan_on
1626726818.29572,fan_off
1626726818.75201,fan_on
1626726819.0677,fan_off
1626726819.46592,fan_on
1626726819.72662,fan_off
1626727023.17918,fan_on
1626727023.43765,fan_off
1626727023.77885,fan_on
1626727024.07675,fan_off
1626727024.29696,fan_on
1626727024.4403,fan_off
1626727024.58232,fan_on
1626727024.72811,fan_off
1626727024.87938,fan_on
1626727025.0251,fan_off
1626727025.20307,fan_on
1626727025.85711,fan_on
1626727025.39137,fan_off
1626727027.88984,fan_off
1626727028.58951,fan_on
1626727028.98801,fan_off
1626727029.41288,fan_on
1626727029.79283,fan_off
1626727030.84255,uv_on
1626727031.34192,uv_off
1626727031.79409,uv_on
1626727032.12795,uv_off
1626727032.39817,uv_on
1626727032.78968,uv_off
1626727033.04509,uv_on
1626727033.41252,uv_off
1626727033.62223,uv_on
1626727034.02318,uv_off
1626727034.31124,uv_on
1626727041.95227,uv_on
1626727042.50156,uv_off
1626727042.87949,uv_on
1626727043.43824,uv_off
1626727043.71456,uv_on
1626727044.10819,uv_off
1626727044.27239,uv_on
1626727046.60662,uv_off
1626727047.01644,uv_on
1626727047.38856,uv_off
1626727047.61808,uv_on
1626727048.05625,uv_off
1626727048.59409,uv_on
1626727048.93594,uv_off
1626727049.28285,water_on
1626727049.64749,water_off
1626727050.12537,fan_on
1626727050.48224,fan_off
1626727050.88966,fan_on
1626727051.2457,fan_off
1626727051.72209,fan_on
1626727052.22379,fan_off
1626727052.78898,fan_on
1626727053.23407,fan_off
1626727053.6746,fan_on
1626727054.51909,fan_off
1626727054.69484,fan_on
1626727055.14041,fan_off
1626727056.02562,uv_on
1626727056.36161,uv_off
1626727056.81232,uv_on
1626727057.16421,water_on
1626727057.34174,water_off
1626727057.57433,water_on
1626727058.1535,water_off
1626727058.57562,water_on
1626727058.95784,water_off
1626727059.42836,water_on
1626727059.7786,fan_on
1626727060.13508,fan_off
1626727060.5095,fan_on
1626727060.98264,fan_off
1626727061.44933,fan_on
1626727062.28653,fan_off
1626727062.80078,fan_on
1626727063.29419,fan_off
1626727063.83157,fan_on
1626727064.34888,fan_off
1626727065.87287,fan_on
1626727066.34505,fan_off
1626727067.39412,uv_off
1626727067.61138,water_off
1626727075.30195,fan_on
1626727078.77185,fan_off
1626727087.26964,uv_on
1626727087.70319,uv_off
1626727088.165,uv_on
1626727088.61852,uv_off
1626727091.66093,uv_on
1626727092.06311,uv_off
1626727092.80648,uv_on
1626727093.21018,uv_off
1626727093.72959,uv_on
1626727094.08213,uv_off
1626727094.56955,uv_on
1626727095.01121,uv_off
1626727095.43833,uv_on
1626727095.90208,uv_off
1626727096.3565,uv_on
1626727096.97149,uv_off
1626727097.38635,uv_on
1626727097.80222,uv_off
1626727098.20726,uv_on
1626727098.638,uv_off
1626727099.27648,uv_on
1626727099.6983,uv_off
1626727100.2518,uv_on
1626727100.75054,uv_off
1626727113.89934,water_on
1626727114.36841,water_off
1626727115.08547,water_on
1626727115.55829,uv_on
1626727116.21165,water_off
1626727116.69643,uv_off
1626727117.256,fan_on
1626727117.61691,fan_off
1626727118.00526,fan_on
1626727118.45653,fan_off
1626727119.19166,water_on
1626727119.66087,water_off
1626727120.37791,uv_on
1626727120.88545,uv_off
1626727121.55457,uv_on
1626727121.71923,uv_off
1626727121.91056,uv_on
1626727122.39215,uv_off
1626727193.87867,fan_on
1626727194.25361,fan_off
1626727194.67538,fan_on
