time_stamp,temperature,humidity,soil_humidity,water_level
1625934813.53679,26.7,33,20,2
1625934828.53697,26.7,33,20,2
1625934843.53697,26.7,33,20,3
1625934858.53726,26.7,33,20,2
1625934873.53521,26.7,33,20,3
1625934888.53562,26.7,33,20,2
1625934903.53558,26.7,33,20,3
1625934918.5357,26.7,33,20,2
1625934933.5357,26.7,33,20,2
1625934948.53701,26.7,33,20,2
1625934963.53723,26.7,33,20,3
1625934978.53729,26.7,33,20,3
1625934993.53756,26.7,33,20,2
1625935008.53453,26.7,33,20,3
1625935023.53474,26.7,33,20,3
1625935038.53557,26.7,33,20,3
1625935053.53567,26.6,33,20,2
1625935068.53592,26.6,33,20,2
1625935083.5363,26.6,33,20,2
1625935098.53661,26.6,33,20,3
1625935113.5344,26.6,33,0,2
1625935128.5343,26.6,33,20,2
1625935143.53538,26.6,33,20,2
1625935158.53513,26.6,33,20,2
1625935173.53632,26.6,33,20,3
1625935188.53661,26.6,33,20,2
1625935203.5365,26.6,33,20,2
1625935218.53684,26.6,33,20,2
1625935233.5379,26.6,33,20,2
1625935248.53793,26.6,33,20,2
1625935263.53482,26.6,33,20,2
1625935278.53503,26.6,33,20,2
1625935293.53483,26.6,33,20,3
1625935308.5364,26.7,33,20,2
1625935323.53664,26.7,33,20,2
1625935338.53649,26.7,33,20,2
1625935353.53767,26.7,33,20,2
1625935368.53794,26.7,33,20,2
1625935383.53792,26.7,33,20,2
1625935398.5346,26.7,33,20,3
1625935413.53579,26.7,33,20,2
1625935428.53545,26.6,33,20,2
1625935443.5366,26.6,33,20,3
1625935458.53674,26.7,33,20,2
1625935473.53674,26.6,33,20,2
1625935488.53815,26.6,33,20,2
1625935503.5379,26.7,33,20,2
1625935518.53785,26.7,33,20,2
1625935533.53454,26.7,33,20,2
1625935548.53602,26.7,33,20,3
1625935563.5359,26.7,33,0,2
1625935578.53604,26.7,33,20,2
1625935593.53705,26.7,33,20,3
1625935608.53721,26.7,33,20,2
1625935623.53742,26.7,33,20,2
1625935638.53739,26.7,33,20,2
1625935653.53426,26.7,33,20,2
1625935668.53553,26.6,33,20,2
1625935683.53548,26.6,33,20,2
1625935698.53532,26.6,33,0,3
1625935713.53664,26.6,33,20,2
1625935728.53675,26.6,33,20,2
1625935743.53679,26.6,33,20,2
1625935758.53709,26.6,33,20,2
1625935773.53829,26.6,33,20,3
1625935788.5353,26.6,33,20,3
1625935803.53475,26.6,33,20,2
1625935818.53615,26.6,33,20,2
1625935833.53609,26.6,33,20,2
1625935848.53617,26.6,33,20,2
1625935863.53742,26.6,33,20,2
1625935878.53723,26.6,33,20,2
1625935893.5372,26.6,33,20,2
1625935908.53405,26.5,33,20,2
1625935923.53534,26.5,33,20,3
1625935938.53535,26.5,33,20,2
1625935953.53546,26.5,33,20,3
1625935968.53725,26.5,33,20,2
1625935983.53742,26.5,33,20,2
1625935998.53725,26.5,33,20,2
1625936013.53719,26.5,33,20,3
1625936028.53838,26.5,33,20,2
1625936043.53489,26.5,33,20,2
1625936058.53504,26.5,33,20,2
1625936073.53596,26.5,33,20,3
1625936088.53584,26.5,33,20,2
1625936103.53607,26.5,33,20,3
1625936118.53655,26.5,33,20,2
1625936133.5379,26.5,33,20,2
1625936148.53725,26.5,33,20,3
1625936163.53879,26.5,33,20,2
1625936178.53549,26.5,33,20,2
1625936193.53547,26.5,33,20,2
1625936208.53656,26.6,33,20,3
1625936223.53651,26.6,33,20,3
1625936238.53579,26.6,33,0,2
1625936253.53731,26.6,33,20,2
1625936268.53731,26.6,33,20,2
1625936283.53739,26.6,33,20,2
1625936298.53778,26.6,33,20,2
1625936313.53458,26.6,33,20,2
1625936328.53598,26.6,33,20,3
1625936343.53565,26.6,33,0,3
1625936358.53601,26.6,33,20,3
1625936373.53721,26.6,33,20,3
1625936388.53718,26.6,33,20,2
1625936403.53704,26.6,33,20,2
1625936418.53755,26.6,33,20,2
1625936433.53795,26.6,33,20,3
1625936448.5391,26.6,33,20,3
1625936463.5361,26.5,33,20,2
1625936478.53612,26.5,33,20,2
1625936493.53627,26.5,33,20,2
1625936508.53753,26.5,33,20,2
1625936523.53783,26.5,33,20,2
1625936538.53752,26.5,33,20,2
1625936553.53776,26.5,33,20,2
1625936568.53493,26.5,33,20,3
1625936583.53542,26.5,33,20,2
1625936598.53669,26.5,33,20,3
1625936613.53657,26.5,33,20,2
1625936628.53674,26.5,33,20,3
1625936643.53685,26.5,33,20,2
1625936658.53687,26.5,33,20,2
1625936673.53716,26.5,33,20,2
1625936688.53407,26.5,33,20,2
1625936703.5347,26.5,33,20,3
1625936718.53504,26.5,33,20,2
1625936733.53656,26.5,33,20,2
1625936748.53651,26.5,33,20,2
1625936763.53652,26.5,33,20,2
1625936778.53775,26.5,33,20,3
1625936793.53796,26.5,33,20,2
1625936808.53785,26.5,33,20,2
1625936823.53453,26.5,33,20,2
1625936838.53599,26.5,33,20,2
1625936853.53585,26.5,33,20,2
1625936868.53551,26.5,33,20,2
1625936883.53705,26.5,33,20,2
1625936898.53732,26.5,33,20,2
1625936913.53744,26.5,33,20,3
1625936928.53737,26.5,33,20,2
1625936943.53696,26.5,33,20,2
1625936958.53677,26.5,33,20,3
1625936973.53772,26.5,33,20,3
1625936988.53728,26.5,33,20,2
1625937003.53695,26.5,33,20,3
1625937018.53795,26.5,33,20,2
1625937033.5377,26.5,33,20,2
1625937048.53737,26.6,33,20,2
1625937063.53831,26.6,33,20,3
1625937078.53798,26.6,33,20,2
1625937093.53436,26.6,33,20,2
1625937108.53537,26.6,33,20,2
1625937123.53531,26.6,33,20,2
1625937138.53523,26.6,33,20,3
1625937153.53511,26.6,33,20,2
1625937168.53588,26.6,33,20,2
1625937183.53564,26.6,33,20,3
1625937198.53557,26.6,33,20,2
1625937213.5356,26.5,33,20,3
1625937228.53664,26.5,33,20,2
1625937243.53648,26.6,33,20,3
1625937258.53628,26.6,33,20,2
1625937273.53719,26.5,33,20,3
1625937288.53696,26.5,33,20,3
1625937303.53673,26.5,33,20,3
1625937318.53772,26.5,33,20,2
1625937333.53772,26.5,33,20,2
1625937348.53762,26.5,33,20,2
1625937363.53437,26.5,33,20,2
1625937378.53867,26.5,33,20,2
1625937393.53518,26.5,33,20,2
1625937408.53515,26.5,33,20,3
1625937423.53522,26.5,33,20,2
1625937438.53636,26.5,33,20,2
1625937453.53619,26.5,33,20,2
1625937468.53633,26.5,33,20,2
1625937483.53619,26.5,33,20,2
1625937498.53757,26.5,33,20,3
1625937513.53729,26.5,33,20,2
1625937528.53762,26.5,33,20,2
1625937543.53848,26.5,33,20,2
1625937558.53843,26.5,33,20,2
1625937573.53535,26.5,33,20,2
1625937588.53551,26.5,33,20,2
1625937603.53542,26.5,33,20,2
1625937618.53531,26.5,33,20,2
1625937633.53575,26.5,33,20,2
1625937648.53657,26.5,33,20,2
1625937663.53634,26.5,33,20,3
1625937678.53649,26.5,33,20,3
1625937693.53755,26.5,33,20,2
1625937708.53749,26.5,33,20,2
1625937723.53756,26.5,33,20,2
1625937738.53749,26.5,33,20,3
1625937753.53441,26.5,33,20,2
1625937768.53515,26.5,33,20,2
1625937783.53537,26.5,33,20,2
1625937798.53546,26.5,33,20,3
1625937813.5366,26.5,33,20,3
1625937828.53686,26.5,33,20,2
1625937843.53683,26.5,33,20,2
1625937858.53693,26.5,33,20,3
1625937873.53702,26.5,33,20,2
1625937888.53697,26.5,33,20,2
1625937903.53449,26.5,33,0,3
1625937918.5351,26.5,33,20,2
1625937933.53496,26.5,33,20,2
1625937948.53956,26.5,33,20,2
1625937963.53663,26.5,33,20,3
1625937978.53668,26.5,33,20,2
1625937993.53661,26.5,33,20,2
1625938008.53618,26.5,33,20,3
1625938023.53742,26.5,33,20,2
1625938038.53709,26.5,33,20,2
1625938053.5371,26.5,33,20,2
1625938068.53736,26.5,33,20,2
1625938083.53471,26.5,33,20,2
1625938098.53837,26.5,33,20,2
1625938113.53572,26.5,33,20,2
1625938128.53603,26.5,33,20,2
1625938143.53652,26.5,33,20,3
1625938158.53628,26.5,33,20,3
1625938173.53627,26.5,33,20,2
1625938188.53772,26.5,33,20,2
1625938203.5378,26.5,33,20,3
1625938218.53839,26.5,33,20,2
1625938233.53855,26.5,33,20,3
1625938248.53858,26.5,33,20,2
1625938263.53542,26.5,33,20,2
1625938278.53541,26.5,33,20,2
1625938293.53666,26.5,33,20,2
1625938308.53682,26.5,33,20,2
1625938323.53653,26.5,33,20,2
1625938338.53754,26.5,33,20,3
1625938353.53771,26.5,33,20,2
1625938368.53762,26.5,33,20,2
1625938383.53773,26.5,33,20,3
1625938398.53887,26.5,33,20,3
1625938413.53598,26.5,33,20,2
1625938428.5357,26.5,33,20,3
1625938443.53563,26.5,33,20,2
1625938458.53678,26.5,33,20,2
1625938473.53652,26.5,33,20,3
1625938488.53731,26.5,33,20,2
1625938503.53773,26.5,33,20,2
1625938518.53744,26.5,33,20,3
1625938533.53842,26.5,33,20,2
1625938548.5384,26.5,33,20,2
1625938563.53551,26.5,33,20,3
1626153007.29179,,,20,3
1626153022.29208,25,44,20,3
1626153037.28892,25,44,20,3
1626153052.28866,25,44,20,2
1626153067.28951,25,44,20,2
1626153082.29044,25,44,20,2
1626153097.29026,25,44,20,2
1626153112.29119,25,44,20,2
1626153127.29124,25,44,20,2
1626153142.29134,25,44,20,3
1626153157.29122,25,44,20,3
1626153172.28875,25,44,20,2
1626153187.28907,25,44,20,2
1626153202.28889,25,44,20,2
1626153217.29014,25,44,20,3
1626153232.29033,25,44,20,2
1626153247.29038,25,44,20,3
1626153262.28797,25,44,20,2
1626153277.28822,25,44,20,2
1626153292.28747,25,44,20,2
1626153307.28899,25,44,20,2
1626153322.28924,25,44,20,2
1626153337.28947,25,44,20,2
1626153352.29021,25.1,44,20,3
1626153367.29129,25.1,44,20,3
1626153382.29102,25.1,43,20,2
1626153397.29085,25.1,43,20,2
1626153412.29141,25.1,43,20,2
1626153427.29131,25.1,43,20,2
1626153442.29297,25.1,43,20,3
1626153457.29292,25.1,43,20,2
1626153472.29341,25.1,43,20,2
1626153487.2904,25.1,43,20,3
1626153502.29063,25.1,43,20,2
1626153517.29062,25.1,43,20,2
1626153532.29166,25.1,43,20,3
1626153547.29168,25.1,43,20,2
1626153562.29191,25.1,43,20,2
1626153577.28879,25.1,43,20,2
1626153592.28841,25.1,43,20,2
1626153607.29004,25.1,43,20,2
1626153622.2905,25.1,43,20,2
1626153637.29023,25.1,43,20,2
1626153652.29162,25.1,43,20,2
1626153667.2918,25.1,43,20,2
1626153682.29174,25.1,43,20,2
1626153697.28948,25.1,43,20,2
1626153712.28989,25.1,43,20,2
1626153727.28967,25.1,43,20,2
1626153742.29106,25.1,43,20,3
1626153757.29099,25.1,43,20,3
1626153772.29126,25.1,43,20,3
1626153787.29213,25.1,43,20,3
1626153802.29225,25.1,43,20,2
1626153817.29,25.1,43,20,2
1626153832.29003,25.1,43,20,2
1626153847.28994,25.1,43,20,2
1626153862.29156,25.1,43,20,2
1626153877.29151,25.1,43,20,2
1626153892.29165,25.1,43,20,2
1626153907.29136,25.1,43,20,2
1626153922.29321,25.1,43,20,3
1626153937.28981,25.1,43,20,2
1626153952.28984,25.1,43,20,2
1626153967.2898,25.1,43,20,2
1626153982.2911,25.1,43,20,2
1626153997.29099,25.1,43,20,3
1626154012.29126,25.1,43,20,2
1626154027.29244,25.1,43,20,2
1626154042.29194,25.1,43,20,2
1626154057.29346,25.1,43,20,3
1626154072.29345,25.1,43,20,2
1626154087.29005,25.2,43,20,2
1626154102.29118,25.2,43,20,2
1626154117.29141,25.2,43,20,2
1626154132.2912,25.2,43,20,2
1626154147.29253,25.2,43,20,2
1626154162.29255,25.2,43,20,2
1626154177.29263,25.2,43,20,2
1626154192.29362,25.2,43,20,2
1626154207.29042,25.2,43,20,2
1626154222.29036,25.2,43,20,3
1626154237.29073,25.2,43,20,3
1626154252.29168,25.2,43,20,2
1626154267.29223,25.2,43,20,2
1626154282.29201,25.2,43,20,2
1626154297.2925,25.2,43,20,3
1626154312.29377,25.2,43,20,2
1626154327.29041,25.2,43,20,2
1626154342.29026,25.2,43,20,2
1626154357.29037,25.2,43,20,3
1626154372.2916,25.2,43,20,2
1626154387.2918,25.2,43,20,2
1626154402.29135,25.2,43,20,2
1626154417.29283,25.2,43,20,2
1626154432.29297,25.2,43,20,2
1626154447.28992,25.2,43,20,2
1626154462.29013,25.1,43,20,2
1626154477.29146,25.1,43,20,2
1626154492.29166,25.1,43,20,2
1626154507.29189,25.1,43,20,2
1626154522.29261,25.1,43,20,2
1626154537.2928,25.2,43,20,3
1626154552.29249,25.2,43,20,2
1626154567.28935,25.1,43,20,2
1626154582.28951,25.1,43,20,2
1626154597.28984,25.1,43,20,2
1626154612.29111,25.2,43,20,2
1626154627.2913,25.2,43,20,3
1626154642.29153,25.2,43,20,2
1626154657.2926,25.2,43,20,2
1626154672.29244,25.2,43,20,2
1626154687.28894,25.2,43,20,2
1626154702.29,25.2,43,20,3
1626154717.29024,25.2,43,20,2
1626154732.29007,25.2,43,20,2
1626154747.29195,25.2,43,20,2
1626154762.29208,25.2,43,20,2
1626154777.29188,25.2,43,20,2
1626154792.29296,25.2,43,20,2
1626154807.29304,25.2,43,20,2
1626154822.28991,25.2,43,20,2
1626154837.29002,25.2,43,20,2
1626154852.28969,25.2,43,20,2
1626154867.29092,25.2,43,20,2
1626154882.29089,25.2,43,20,2
1626154897.29221,25.2,43,20,3
1626154912.29221,25.2,43,20,2
1626154927.29216,25.2,43,20,2
1626154942.29216,25.2,43,20,2
1626154957.28927,25.2,43,20,3
1626154972.29066,25.2,43,20,2
1626154987.29087,25.2,43,20,2
1626155002.29075,25.2,43,20,2
1626155017.29082,25.2,43,20,2
1626155032.29218,25.2,43,20,2
1626155047.29204,25.2,43,20,2
1626155062.29238,25.2,43,20,2
1626155077.29243,25.2,43,20,2
1626155092.28919,25.2,43,20,2
1626155107.2902,25.2,43,20,3
1626155122.29066,25.2,43,20,3
1626155137.29128,25.2,43,20,3
1626155152.29124,25.2,43,20,2
1626155167.29122,25.2,43,20,2
1626155182.29258,25.2,43,20,2
1626155197.29295,25.2,43,20,2
1626155212.28976,25.2,43,20,2
1626155227.28983,25.2,43,20,2
1626155242.29,25.2,43,20,2
1626155257.2901,25.2,43,20,2
1626155272.29128,25.2,43,20,2
1626155287.29117,25.2,43,20,2
1626155302.29158,25.2,43,20,3
1626155317.29268,25.2,43,20,2
1626155332.29327,25.2,43,20,2
1626155347.28928,25.2,43,20,2
1626155362.28974,25.2,43,20,2
1626155377.28982,25.2,43,20,3
1626155392.29113,25.2,43,20,2
1626155407.29061,25.2,43,20,2
1626155422.29136,25.2,43,20,2
1626155437.29129,25.2,43,20,2
1626155452.29252,25.2,43,20,3
1626155467.28948,25.2,43,20,2
1626155482.28923,25.2,42,20,2
1626155497.29039,25.2,42,20,3
1626155512.2905,25.2,42,20,2
1626155527.29087,25.2,42,20,3
1626155542.29075,25.2,42,20,2
1626155557.29208,25.2,42,20,2
1626155572.29239,25.3,42,20,3
1626155587.29281,25.2,42,20,2
1626155602.28945,25.2,42,20,3
1626155617.29011,25.3,42,20,2
1626155632.28975,25.2,42,20,2
1626155647.29017,25.2,42,20,3
1626155662.29148,25.2,42,20,2
1626155677.29195,25.2,42,20,2
1626155692.29162,25.2,42,20,2
1626155707.29196,25.3,42,20,2
1626155722.29231,25.2,42,20,2
1626155737.28966,25.2,42,20,2
1626155752.2897,25.2,42,20,3
1626155767.29028,25.3,42,20,3
1626155782.29058,25.3,42,20,2
1626155797.29061,25.3,42,20,2
1626155812.29198,25.3,42,20,2
1626155827.29197,25.3,42,20,3
1626155842.29199,25.3,42,20,2
1626155857.29234,25.3,42,20,3
1626155872.28919,25.3,42,20,2
1626155887.29031,25.3,42,20,3
1626155902.29055,25.3,42,20,2
1626155917.29121,25.3,42,20,2
1626155932.29062,25.3,42,20,2
1626155947.29135,25.3,42,20,2
1626155962.29147,25.2,42,20,2
1626155977.29199,25.3,42,20,2
1626155992.28981,25.3,42,20,2
1626156007.28965,25.2,42,20,2
1626156022.29015,25.2,42,20,2
1626156037.29012,25.2,42,20,2
1626156052.29131,25.2,42,20,2
1626156067.2917,25.2,42,20,2
1626156082.29187,25.2,42,20,2
1626156097.29173,25.3,42,20,3
1626156112.29339,25.3,42,20,2
1626156127.28977,25.2,42,20,3
1626156142.28994,25.2,42,20,2
1626156157.28961,25.2,42,20,2
1626156172.29091,25.2,42,20,3
1626156187.29073,25.2,42,20,2
1626156202.29096,25.2,42,20,2
1626156217.29206,25.2,42,20,2
1626156232.29194,25.2,42,20,2
1626156247.29252,25.2,42,20,2
1626156262.28921,25.2,42,20,2
1626156277.29037,25.2,42,20,2
1626156292.2902,25.2,42,20,3
1626156307.29029,25.2,42,20,2
1626156322.29152,25.2,42,20,2
1626156337.29152,25.2,42,20,3
1626156352.29176,25.2,42,20,2
1626156367.29309,25.3,42,20,2
1626156382.29283,25.2,42,20,2
1626156397.28979,25.2,42,20,2
1626156412.28975,25.2,42,20,2
1626156427.29086,25.2,42,20,2
1626156442.29094,25.2,42,20,2
1626156457.29102,25.2,42,20,2
1626156472.29112,25.2,42,20,2
1626156487.29253,25.3,42,20,3
1626156502.29264,25.3,42,20,2
1626156517.29265,25.3,42,20,3
1626156532.2894,25.3,42,20,2
1626156547.28979,25.3,42,20,2
1626156562.29095,25.3,42,20,2
1626156577.29096,25.3,42,20,3
1626156592.29091,25.3,42,20,2
1626156607.29121,25.3,42,20,2
1626156622.29144,25.3,42,20,2
1626156637.29193,25.3,42,20,3
1626156652.28972,25.3,42,20,3
1626156667.28994,25.3,42,20,2
1626156682.29007,25.3,42,20,2
1626156697.29025,25.3,42,20,2
1626156712.29144,25.3,42,20,3
1626156727.29157,25.3,42,20,2
1626156742.29139,25.3,42,20,2
1626156757.29247,25.3,42,20,2
1626156772.29306,25.3,42,20,2
1626156787.2934,25.3,42,20,2
1626156802.29042,25.3,42,20,2
1626156817.29066,25.3,42,20,3
1626156832.29018,25.3,42,20,2
1626156847.29211,25.2,42,20,2
1626156862.29191,25.3,42,20,2
1626156877.29223,25.3,42,20,3
1626156892.29189,25.2,42,20,2
1626156907.2932,25.3,42,20,2
1626156922.29037,25.3,42,20,2
1626156937.29084,25.3,42,20,2
1626156952.29078,25.3,42,20,2
1626156967.29089,25.3,42,20,2
1626156982.29051,25.2,42,20,2
1626156997.2922,25.2,42,20,2
1626157012.29257,25.2,42,20,2
1626157027.29262,25.2,42,20,3
1626157042.29258,25.2,42,20,3
1626157057.28956,25.2,42,20,2
1626157072.28962,25.2,42,20,2
1626157087.29083,25.2,42,20,3
1626157102.29103,25.2,42,20,3
1626157117.29084,25.2,42,20,3
1626157132.29226,25.2,42,20,2
1626157147.29195,25.2,42,20,2
1626157162.28884,25.2,42,20,3
1626157177.29322,25.2,42,20,2
1626157192.29059,25.2,42,20,2
1626157207.29082,25.2,42,20,3
1626157222.29081,25.3,42,20,2
1626157237.29078,25.2,42,20,3
1626157252.29186,25.2,42,20,2
1626157267.29186,25.2,42,20,2
1626157282.29229,25.3,42,20,2
1626157297.29215,25.2,42,20,2
1626157312.29009,25.2,42,20,2
1626157327.28993,25.2,42,20,3
1626157342.29013,25.2,42,20,3
1626157357.2902,25.2,42,20,3
1626157372.29144,25.3,42,20,2
1626157387.29149,25.3,42,20,2
1626157402.29154,25.3,42,20,2
1626157417.29274,25.3,42,20,2
1626157432.29282,25.3,42,20,2
1626157447.2932,25.3,42,20,2
1626157462.29014,25.3,42,20,2
1626157477.29025,25.3,42,20,3
1626157492.29046,25.3,42,20,2
1626157507.29177,25.3,42,20,2
1626157522.29146,25.3,42,20,2
1626157537.29156,25.3,42,20,2
1626157552.29262,25.3,42,20,2
1626157567.29278,25.3,42,20,2
1626157582.28939,25.3,42,20,2
1626157597.28969,25.2,42,20,3
1626157612.29095,25.3,42,20,2
1626157627.29077,25.3,42,20,2
1626157642.29106,25.3,42,20,2
1626157657.29244,25.3,42,20,2
1626157672.29313,25.3,42,20,2
1626157687.2902,25.3,42,20,2
1626157702.29068,25.3,42,20,2
1626157717.29128,25.3,42,20,2
1626157732.29162,25.3,42,20,3
1626157747.29296,25.3,42,20,2
1626157762.29019,25.3,42,20,2
1626157777.29004,25.3,42,20,2
1626157792.29012,25.3,42,20,2
1626157807.29119,25.3,42,20,2
1626157822.29178,25.3,42,20,2
1626157837.29223,25.3,42,20,2
1626157852.28946,25.3,42,20,2
1626157867.28967,25.3,42,20,2
1626157882.29134,25.3,42,20,2
1626157897.29145,25.3,42,20,2
1626157912.29148,25.3,42,20,3
1626157927.29298,25.3,42,20,2
1626157942.28891,25.3,42,20,2
1626157957.2905,25.3,42,20,3
1626157972.29079,25.3,42,20,2
1626157987.29083,25.3,42,20,2
1626158002.29139,25.3,41,20,2
1626158017.29258,25.3,41,20,3
1626158032.29272,25.3,41,20,2
1626158047.28969,25.3,41,20,2
1626158062.29024,25.3,41,20,2
1626158077.29146,25.3,41,20,2
1626158092.29178,25.3,41,20,2
1626158107.29193,25.3,41,20,2
1626158122.29283,25.3,41,20,3
1626158137.28961,25.3,41,20,3
1626158152.28987,25.3,41,20,3
1626158167.29105,25.3,41,20,2
1626158182.29135,25.3,41,20,2
1626158197.29146,25.3,41,20,2
1626158212.29168,25.3,41,20,3
1626158227.29304,25.3,41,20,2
1626158242.29347,25.3,41,20,2
1626158257.29344,25.3,41,20,2
1626158272.29034,25.4,41,20,2
1626158287.29157,25.4,41,20,2
1626158302.29159,25.4,41,20,2
1626158317.29192,25.4,41,20,2
1626158332.29286,25.4,41,20,3
1626158347.28977,25.4,41,20,2
1626158362.29002,25.3,41,20,3
1626158377.29027,25.3,41,20,2
1626158392.29161,25.3,41,20,2
1626158407.29193,25.3,41,20,2
1626158422.29269,25.4,41,20,2
1626158437.29288,25.4,41,20,2
1626158452.28944,25.4,41,20,2
1626158467.29038,25.4,41,20,2
1626158482.29077,25.4,41,20,2
1626158497.29098,25.4,41,20,2
1626158512.29107,25.4,41,20,2
1626158527.29257,25.4,41,20,2
1626158542.2923,25.4,41,20,2
1626158557.2925,25.4,41,20,3
1626158572.29292,25.4,41,20,2
1626158587.28974,25.4,41,20,2
1626158602.29108,25.4,41,20,2
1626158617.29126,25.4,41,20,2
1626158632.29142,25.4,41,20,2
1626158647.29273,25.4,41,20,2
1626158662.29317,25.4,41,20,3
1626158677.28959,25.4,41,20,2
1626158692.28998,25.4,41,20,2
1626158707.29015,25.4,41,20,2
1626158722.29193,25.4,41,20,2
1626158737.29189,25.4,41,20,2
1626158752.29194,25.4,41,20,2
1626158767.29339,25.4,41,20,2
1626158782.2933,25.4,41,20,2
1626158797.29,25.4,41,20,3
1626158812.2901,25.4,41,20,2
1626158827.28998,25.4,41,20,2
1626158842.29148,25.4,41,20,2
1626158857.29153,25.4,41,20,3
1626158872.29206,25.4,41,20,2
1626158887.29306,25.4,41,20,2
1626158902.28895,25.4,41,20,2
1626158917.29049,25.4,41,20,2
1626158932.29077,25.4,41,20,2
1626158947.29052,25.4,41,20,2
1626158962.29088,25.4,41,20,2
1626158977.29107,25.4,41,20,2
1626158992.29232,25.4,41,20,3
1626159007.29262,25.3,41,20,3
1626159022.29278,25.4,41,20,3
1626159037.28964,25.4,41,20,2
1626159052.29007,25.4,41,20,2
1626159067.2905,25.4,41,20,3
1626159082.2918,25.4,41,20,2
1626159097.29198,25.4,41,20,2
1626159112.29241,25.4,41,20,2
1626159127.29254,25.4,41,20,3
1626159142.28922,25.4,41,20,2
1626159157.29075,25.4,41,20,2
1626159172.29121,25.4,41,20,2
1626159187.29102,25.4,41,20,2
1626159202.29215,25.4,41,20,3
1626159217.29205,25.4,41,20,3
1626159232.29218,25.4,41,20,2
1626159247.29276,25.4,41,20,2
1626159262.29335,25.4,41,20,2
1626159277.28986,25.4,41,20,2
1626159292.29001,25.4,41,20,2
1626159307.29162,25.4,41,20,2
1626159322.29202,25.4,41,20,2
1626159337.29201,25.4,41,20,2
1626159352.29223,25.4,41,20,2
1626159367.29331,25.4,41,20,2
1626159382.28923,25.4,41,20,2
1626159397.29095,25.4,41,20,2
1626159412.2911,25.4,41,20,2
1626159427.29108,25.4,41,20,2
1626159442.29096,25.4,41,20,2
1626159457.29257,25.4,41,20,2
1626159472.29286,25.4,41,20,2
1626159487.29272,25.4,41,20,2
1626159502.28979,25.4,41,20,2
1626159517.2906,25.4,41,20,2
1626159532.29059,25.4,41,20,2
1626159547.2909,25.4,41,20,3
1626159562.29129,25.4,41,20,2
1626159577.29263,25.4,41,20,2
1626159592.29275,25.4,41,20,2
1626159607.29356,25.4,41,20,3
1626159622.29383,25.4,41,20,2
1626159637.29107,25.4,41,20,2
1626159652.29114,25.4,41,20,2
1626159667.29136,25.4,41,20,3
1626159682.29186,25.4,41,20,2
1626159697.29188,25.4,41,20,2
1626159712.29254,25.4,41,20,3
1626159727.29246,25.4,41,20,2
1626159742.29223,25.4,41,20,2
1626159757.29378,25.4,41,20,2
1626159772.29037,25.4,41,20,2
1626159787.28998,25.4,41,20,2
1626159802.29038,25.4,41,20,2
1626159817.29047,25.4,41,20,2
1626159832.29156,25.4,41,20,2
1626159847.29175,25.4,41,20,2
1626159862.29175,25.4,41,20,2
1626159877.29291,25.4,41,20,2
1626159892.29278,25.4,41,20,2
1626159907.29302,25.4,41,20,2
1626159922.28967,25.4,41,20,3
1626159937.28982,25.4,41,20,2
1626159952.29095,25.4,41,20,2
1626159967.2912,25.4,41,20,3
1626159982.29112,25.4,41,20,2
1626159997.29106,25.4,41,20,2
1626160012.29246,25.4,41,20,3
1626160027.29262,25.4,41,20,3
1626160042.29239,25.4,41,20,2
1626160057.28903,25.4,41,20,2
1626160072.29028,25.4,41,20,2
1626160087.29062,25.4,41,20,3
1626160102.29061,25.4,41,20,3
1626160117.29067,25.4,41,20,2
1626160132.29174,25.4,41,20,3
1626160147.29169,25.4,41,20,2
1626160162.29191,25.4,41,20,2
1626160177.29307,25.4,41,20,2
1626160192.29351,25.4,41,20,2
1626160207.29055,25.4,41,20,2
1626160222.29064,25.4,41,20,2
1626160237.29041,25.4,41,20,3
1626160252.29039,25.4,41,20,2
1626160267.29176,25.4,41,20,2
1626160282.29167,25.4,41,20,2
1626160297.29181,25.4,41,20,2
1626160312.29309,25.4,41,20,2
1626160327.29353,25.4,41,20,2
1626160342.2902,25.4,41,20,2
1626160357.29043,25.4,41,20,2
1626160372.29061,25.4,41,20,2
1626160387.29097,25.4,41,20,2
1626160402.29188,25.4,41,20,3
1626160417.29188,25.4,41,20,2
1626160432.29193,25.4,41,20,2
1626160447.29319,25.4,41,20,2
1626160462.29352,25.4,41,20,2
1626160477.29406,25.4,41,20,2
1626160492.28976,25.4,41,20,3
1626160507.29096,25.4,41,20,2
1626160522.29104,25.4,41,20,2
1626160537.29108,25.4,41,20,2
1626160552.29238,25.4,41,20,2
1626160567.29234,25.4,41,20,2
1626160582.29238,25.4,41,20,3
1626160597.29354,25.4,41,20,2
1626160612.29046,25.4,41,20,2
1626160627.29055,25.4,41,20,2
1626160642.29066,25.4,41,20,2
1626160657.29071,25.4,41,20,2
1626160672.29195,25.4,41,20,3
1626160687.29193,25.4,41,20,2
1626160702.29205,25.4,41,20,3
1626160717.29335,25.4,41,20,2
1626160732.29026,25.4,41,20,2
1626160747.28989,25.4,41,20,2
1626160762.29065,25.4,41,20,2
1626160777.29085,25.4,41,20,2
1626160792.29144,25.4,41,20,3
1626160807.29181,25.4,41,20,2
1626160822.29222,25.4,41,20,2
1626160837.29236,25.4,41,20,2
1626160852.29364,25.4,41,20,3
1626160867.29282,25.4,41,20,2
1626160882.28995,25.4,41,20,3
1626160897.29071,25.4,41,20,2
1626160912.29178,25.4,41,20,2
